ISBN,Title,Author,Date Published,MSRP,New,Used
9780851776910,N/A,N/A,N/A,N/A,43.23,5.18
9780883631034,N/A,N/A,N/A,N/A,63.8,7.52
9781591146001,N/A,N/A,N/A,N/A,55.75,38.99
9780117024236,N/A,N/A,N/A,N/A,68.54,6.64
9780851776033,N/A,N/A,N/A,N/A,157.6,39.0
9780851776248,N/A,N/A,N/A,N/A,175.7,34.78
9781848320863,N/A,N/A,N/A,N/A,0.0,0.0
