ISBN,Title,Author,Date Published,MSRP,New,Used
9781906549459,N/A,N/A,N/A,N/A,0.0,7.29
9780785814153,N/A,N/A,N/A,N/A,43.78,8.01
9781557503039,N/A,N/A,N/A,N/A,122.82,54.99
9781591141327,N/A,N/A,N/A,N/A,226.55,30.0
752748308701,N/A,N/A,N/A,N/A,0.0,0.0
9781445612904,N/A,N/A,N/A,N/A,20.11,7.35
9781861761798,N/A,N/A,N/A,N/A,99.5,7.28
9780870216077,N/A,N/A,N/A,N/A,58.19,7.99
9780851776910,N/A,N/A,N/A,N/A,44.18,5.18
